title,id,content,time
['新日本石油及能源公司重启石脑油装置'],0c9b3a66-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000新日本石油及能源公司一内部人士本周一表示，公司位于川崎的一套46万吨/年的石脑油裂解装置于11月16日重启，目前开工率在100%。', '\u3000\u3000此前于8月13日至10月10日的一次检修中发现了一些机械故障，导致该装置于11月9日再度停车检修。', '\u3000\u3000该内部人士透露，该装置每四年会进行一次检修，下一轮检修将在2016年夏季，检修时长达30-40日。', '\xa0', '\u3000\u3000了解更多安迅思化工资讯，请浏览安迅思化工网页：', '\u3000\u3000http://www.icis-china.com/Chemease/information/Default.aspx']",['2012-11-20']
['韩国YNCC或降低裂解装置开工率'],0e28a652-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000韩国YeochunNCC（YNCC）公司一位负责人周一表示，由于下游聚乙烯（PE）亏损，公司考虑于12月降低位于丽水的3套石脑油裂解装置的开工率，至少降低10%。', '\u3000\u3000该人士还表示，公司不得不减少对客户的乙烯供应量。', '\u3000\u30003套裂解装置的乙烯产能分别为85.7万吨/年、57.8万吨/年和46.5万吨/年。目前3套装置均全线开工。', '\xa0', '\u3000\u3000了解更多安迅思化工资讯，请浏览安迅思化工网页：', '\u3000\u3000http://www.icis-china.com/Chemease/information/Default.aspx']",['2012-11-20']
['法国政府资助研究可生物降解塑料'],0f8f8f88-9e93-11e8-9960-000c29c468ed,['\u3000\u3000据法国《回声报》11月13日报道，法国政府支持绿色环保领域技术研发工作，法国创新署（OSEO）近日决定在“工业战略创新”计划项下出资960万欧元支持联营企业Thanaplast研究可生物分解型塑料，至此Thanaplast在此项目上获得了各类资金支持已达2200万欧元。这一研究计划得到了法国众多企业和科研院所的支持和参与，旨在进一步改进法国垃圾回收和再利用工作，提升法国生物聚合产业的研发和生产能力。'],['2012-11-20']
['巴以有望达成停火协议促国际油价大跌'],10bebfaa-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000由于巴以有望达成停火协议，国际原油市场对中东石油供应的担忧减弱，国际油价20日大跌。', '\u3000\u3000自以色列14日对加沙地带实施空袭以来，国际原油市场一直担心巴以持续冲突会导致中东石油供应中断、危及全球石油供应，油价因此持续上涨。但当天有望达成停火协议的积极消息大大减弱了投资者的这种担忧。', '\u3000\u3000当天，正在埃及首都开罗与以色列代表团进行停火商讨的一名哈马斯官员表示，双方已经达成停火协议。尽管从中调停的埃及方面仍表示，停火协议谈判虽取得积极进展但尚未达成最终一致，且以色列方面也否认已经达成停火协议，但市场对巴以停火协议的期望增加，地缘政治因素的推动作用大减，触发油价大跌。', '\u3000\u3000此外，美国联邦储备委员会主席伯南克当天发表讲话说，“财政悬崖”会对美国经济造成严重负面影响，对此美联储已经无能为力，没有可以应对的刺激政策工具，伯南克因此敦促国会及早达成协议，避免“财政悬崖”。他这番讲话打击市场信心，也对油价构成打压。', '\u3000\u3000当天，由于穆迪投资者服务公司调低法国主权信用评级，欧元对美元下跌。同时，美元对日元上涨至近7个月高点。强势美元压低以美元计价的原油商品价格。', '\u3000\u3000到收盘时，纽约商品交易所1月交货的轻质原油期货价格大跌2．53美元，收于每桶86．75美元，跌幅为2．83％。1月交货的布伦特原油期货价格大跌1．87美元，收于每桶109．83美元，跌幅为1．67％。']",['2012-11-21']
['阿根廷YPF公司石油产量增加'],125959ba-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000据阿根廷《民族报》11月19日报道，阿根廷YPF石油公司总裁兼首席执行官卡鲁西奥日前充分肯定了YPF自他出任总裁以来在生产经营领域取得的成效。他称，YPF在过去六个月中实现了其它石油公司通常需要几年才能达到的石油增产目标，', '\u3000\u3000根据YPF公司统计，今年第三季度，该公司石油产量同比增长了0.6%，前九个月总产量同比增长4.7%。而天然气开采量在上述两个时间段内则分别下降1.7%和2.9%。同时，YPF公司在其涉及的各个业务领域都加大了投资，目前正在运行的钻探设备比年初翻了一番。']",['2012-11-21']
['瑞士公司在喀麦隆里奥-德尔雷伊近海盆地发现石油'],134435de-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000据非洲新闻社（APA）援引喀麦隆国家石油天然气公司（SNH）的消息，近日嘉能可石油勘探喀麦隆公司（GlencoreExporationCameroonLTD）在喀麦隆里奥-德尔雷伊近海盆地（bassinoffshoredeRiodelRey）发现一个13.7米深的油井，其中纯油层达6.2米。采样结果显示，该处石油储量丰富，但确切储量还有待进一步勘探，该公司计划2013年在上述盆地再勘探三口油井。', '\u3000\u3000嘉能可喀麦隆石油勘探公司为瑞士嘉能可国际公司（GlencoreInternationalAG）子公司。2009年，嘉能可喀麦隆石油勘探公司与喀麦隆国家石油天然气公司签署里奥-德尔雷伊近海盆地博龙戈（Bolongo）区块石油勘探协议，共投资1300万美元，勘探期限为三年。如发现可开采石油，嘉能可喀麦隆石油勘探公司将独家享有20年石油开采权以及25年天然气开采权']",['2012-11-21']
['法国拒绝开发页岩气 担心引发环境问题'],14ac9434-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000法国《振兴法国竞争力》报告日前出炉，列举22项措施建议，旨在提高法国工业竞争力。其中关于页岩气开发的建议引人注意。据法国媒体报道，法国政府可能仍然不会同意进行页岩气的开发，担心因此带来环境污染和环境破坏。', '\u3000\u3000法国总统奥朗德此前在9月15日的环境会议上表示在其任期内不会进行页岩气开发。他认为，目前可行的水力压裂法技术不能排除对人类身体健康和环境造成的污染。', '\u3000\u3000据统计，法国拥有西欧一半的页岩气资源，潜力巨大。负责工业活动的生产振兴部长蒙特布尔则认为，奥朗德反对的是水力压裂法，而不是反对页岩气本身，如果技术得以改进，政府仍可以就页岩气进行重新讨论。']",['2012-11-21']
['俄罗斯将向亚太市场提供更多液化天然气'],15c93cfa-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000俄罗斯能源部长诺瓦克20日在莫斯科说，俄罗斯2018年前将增加向亚太地区市场供应液化天然气，预计将达到1000万至1500万吨的水平。', '\u3000\u3000诺瓦克当天在“2012俄罗斯天然气”论坛上表示，2018年前远东几家天然气工厂建成投产后，俄罗斯将向欧洲和亚洲市场供应总计约4100万吨至4600万吨液化天然气，其中亚太地区市场将扮演重要作用。', '\u3000\u3000此前有分析人士认为，中国、日本、韩国、中国台湾都是俄罗斯液化天然气的潜在买家，俄罗斯时任总理普京去年3月就曾提议增加对日本的液化天然气供应。而美国也是俄罗斯液化天然气出口的主要方向之一，两国正在能源领域开展合作。', '\u3000\u3000俄罗斯在管道天然气生产和出口方面位居世界首位，但在液化天然气生产和贸易领域起步较晚。近年来，俄罗斯介入液化天然气市场，建成投产萨哈林2号工厂，并计划在远东地区新建亚马尔天然气工厂和符拉迪沃斯托克天然气工厂，这两家工厂预计分别于2017年和2018年建成投产。', '\u3000\u3000目前俄罗斯液化天然气生产主要依靠萨哈林2号工厂，2012年至2016年，俄罗斯液化天然气生产量预计将保持在每年500万至1100万吨的水平。']",['2012-11-21']
['摩洛哥启动太阳能发展计划'],172854dc-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000世界银行（WB）审批通过了一项2.97亿美元的贷款，帮助位于摩洛哥瓦尔扎扎特（Ouarzazate）的500MWDesertec聚光太阳能光伏（CSP）发电站融资。', '\u3000\u3000在获得这笔资金后，Desertec预计很快将在瓦尔扎扎特开始施工。该太阳能光伏电站完工后将成为世界上最大的同类发电厂。这个具有划时代意义的项目还将在摩洛哥的太阳能光伏发展道路中起到重要作用。摩洛哥政府的目标是到2020年将太阳能光伏装机量提高到2000MW，同时还将通过创造就业机会和提高能源安全性和出口促进经济发展。', '\u3000\u3000位于非洲西北部，摩洛哥拥有丰富的太阳能资源，摩洛哥政府近年对于发展太阳能表现出了极大的热情。据摩洛哥王国驻华大使贾法尔。阿尔热。哈基姆介绍，摩洛哥拥有可观的可再生能源，尤其是绵延在3500多公里海岸线上的太阳能和风能。因此，摩洛哥王国已经制定（并且已经施行）一项太阳能生产的远大计划，这项计划将使摩洛哥在太阳能方面置身世界前列。', '\u3000\u3000摩洛哥太阳能计划拥有90亿美元的投资，其中包括设备、工业、研发和相关的培训。根据摩洛哥政府计划，到2020年，将要达到2000兆瓦太阳能发电能力，即42%的能源来自清洁能源。', '\u3000\u3000据悉，目前摩洛哥已经选中了5个地方来发展该计划，其中第一个将在摩洛哥中部的沙漠城市Ouarzazate进行，计划在2015年前实现500兆瓦的太阳能电力生产能力。', '\u3000\u3000对于中国光伏企业的投资，大使先生表示：“一些中国企业已经表示了对这个计划的兴趣，并且已经提交了投资申请，这同我们以往在其它项目中一样，摩洛哥政府对外国投资持开放态度，这是摩洛哥在各个领域进行国际合作的一部分。”“中国拥有400多家光伏公司，在生产第一代太阳能电池所用的多晶硅方面拥有优势。太阳能在中国也是一个正在发展的行业。因此，两国在这个领域的合作至关重要，并且必将使双方受益。”贾法尔。阿尔热。哈基姆大使说道。', '\u3000\u3000此外，为了吸引海外投资和为投资者提供相关服务，摩洛哥政府建立了专门的机构-摩洛哥太阳能局执行太阳能发展计划并且向国内和国外的投资者介绍这个项目。']",['2012-11-21']
['巴西一铵进口下滑'],18ce1970-9e93-11e8-9960-000c29c468ed,['\u3000\u3000最新出口数据显示，截至10月份，巴西一铵进口量同比去年仍降21.13万吨，约为150.2万吨，同比降低18%。其中10月份从摩洛哥进口10.9万吨，美国进口5.6万吨，俄罗斯进口4.5万吨。OCP公司在今年巴西一铵进口中是大赢家，截至10月OCP共向巴西出口一铵77万吨，同比增17%。美国和俄罗斯对巴西出口量同比分别降40%和31%。'],['2012-11-21']
['10月份日本国内ABS树脂出货增长6%'],1a2959a6-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000来自一行业协会官方数据显示，10月份日本国内ABS树脂出货量环比增长6%，至20,328吨，其中，10月份汽车业ABS树脂需求占7,652吨，较上月增加5%。', '\u3000\u3000数据还显示，10月份电器需求也较上月提高12%至2,448吨。10月份日本ABS树脂出口较9月份增加4%至11,356吨。', '\xa0', '\u3000\u3000了解更多安迅思化工资讯，请浏览安迅思化工网页：', '\u3000\u3000http://www.icis-china.com/Chemease/information/Default.aspx']",['2012-11-21']
['埃克森美孚德州烯烃装置恢复生产'],1b581cfe-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000埃克森美孚一发言人周一表示，公司位于德州贝敦一套2号烯烃装置恢复生产，证实了市场传闻。', '\u3000\u3000据公司递交给德州环境质量委员会的一份文件显示，受压缩机故障影响，该装置于10月20日停车。', '\u3000\u3000此装置采用乙烷作为原料，产能在100万吨/年。', '\u3000\u3000另一套位于同一地区的1号裂解装置产能在120万吨/年。', '\xa0', '\u3000\u3000了解更多安迅思化工资讯，请浏览安迅思化工网页：', '\u3000\u3000http://www.icis-china.com/Chemease/information/Default.aspx']",['2012-11-21']
['美国乙烯价格下滑'],1ce99cbe-9e93-11e8-9960-000c29c468ed,"['\u3000\u3000本周11月份乙烯成交价在51.00美分/磅（合1,124美元/吨，877欧元/吨），较上周的53.25美分/磅有所下滑。', '\u3000\u3000市场人士指出，市场需求普遍疲弱，预计感恩节过后，乙烯价格将进一步下滑。', '\u3000\u3000今日早些时候，12月份乙烯成交价在50.625美分/磅。', '\u3000\u3000除需求疲软之外，美国地区两套10月份停车的裂解装置于近期重启，受此影响，市场供应有所放量，导致乙烯价格下挫。', '\u3000\u3000一套是埃克森美孚位于德州贝敦的裂解装置，此装置于10月20日停车。另一套是伊士曼化工位于德州朗维尤的裂解装置，该装置在进行6周计划检修后重启。', '\u3000\u3000目前美国地区仅剩弗林特希尔斯资源（FHR）位于德州阿瑟港一套61.2万吨/年的裂解装置还处于检修状态。', '\u3000\u3000据市场人士透露，该装置于9月21日停车，预计在未来几周后会重启。', '\xa0', '\u3000\u3000了解更多安迅思化工资讯，请浏览安迅思化工网页：', '\u3000\u3000http://www.icis-china.com/Chemease/information/Default.aspx']",['2012-11-21']
